date,store_id,product_id,category,region,inventory_level,incoming_order_qty,backorder_qty,inventory_position,pack_size,minimum_order_qty,demand_qty,point_forecast,p90_target_stock,recommended_target_stock,p90_order_qty,p95_order_qty_unconstrained,recommended_order_qty,order_constraint_applied,inventory_status,order_priority,excess_priority,excess_inventory,shortage_to_target,promotion_flag,discount_pct,price,management_action
2024-01-03,S001,P0012,Groceries,North,144,0.0,0.0,144.0,1,0,113,104.4602213388801,106.88106483321458,107.44076997743878,0,0,0,False,적정 재고,해당 없음,해당 없음,36.55923002256122,0.0,0,5,82.56,정상 유지
2024-01-03,S001,P0013,Toys,North,110,0.0,0.0,110.0,1,0,47,41.670518663954134,43.78623271054397,48.1765732236977,0,0,0,False,과잉재고,해당 없음,높음,61.8234267763023,0.0,0,10,25.1,과잉재고 관리
2024-01-03,S001,P0014,Groceries,North,226,0.0,0.0,226.0,1,0,78,73.41857406617123,77.18799794026285,91.31876997123628,0,0,0,False,과잉재고,해당 없음,높음,134.6812300287637,0.0,0,0,68.03,과잉재고 관리
2024-01-03,S001,P0015,Toys,North,69,0.0,0.0,69.0,1,0,33,30.31136801602878,40.97330513280575,65.02897624795668,0,0,0,False,적정 재고,해당 없음,해당 없음,3.9710237520433225,0.0,1,20,10.74,정상 유지
2024-01-03,S001,P0016,Groceries,North,179,0.0,0.0,179.0,1,0,85,84.42427269902672,98.70527085006458,106.68307607179838,0,0,0,False,과잉재고,해당 없음,주의,72.31692392820162,0.0,0,5,35.26,과잉재고 주의
2024-01-03,S001,P0017,Toys,North,82,0.0,0.0,82.0,1,0,34,31.13747838129602,37.631678465091554,47.706381395081635,0,0,0,False,과잉재고,해당 없음,주의,34.293618604918365,0.0,0,10,17.19,과잉재고 주의
2024-01-03,S001,P0018,Groceries,North,112,0.0,0.0,112.0,1,0,78,75.07979677496655,83.42761862310108,97.80485801414146,0,0,0,False,적정 재고,해당 없음,해당 없음,14.195141985858541,0.0,0,10,53.79,정상 유지
2024-01-03,S001,P0019,Furniture,North,63,0.0,0.0,63.0,1,0,29,31.397931614729416,34.25759993733975,42.41773755666465,0,0,0,False,적정 재고,해당 없음,해당 없음,20.582262443335352,0.0,0,5,89.61,정상 유지
2024-01-03,S001,P0020,Furniture,North,330,0.0,0.0,330.0,1,0,28,31.85434662712578,33.942274669171056,43.372437285531234,0,0,0,False,과잉재고,해당 없음,심각,286.62756271446875,0.0,0,10,89.49,과잉재고 긴급 관리
2024-01-03,S002,P0001,Groceries,South,263,0.0,0.0,263.0,1,0,113,110.58538910866287,127.81226252939395,140.92638282547406,0,0,0,False,과잉재고,해당 없음,주의,122.07361717452594,0.0,1,10,80.67,과잉재고 주의
2024-01-03,S002,P0002,Toys,South,99,0.0,0.0,99.0,1,0,7,21.192136115183757,47.25973365017951,61.23016537476833,0,0,0,False,과잉재고,해당 없음,주의,37.76983462523167,0.0,1,25,18.43,과잉재고 주의
2024-01-03,S002,P0003,Groceries,South,30,0.0,0.0,30.0,1,0,119,113.93641443706076,113.64432345167663,114.99364507595418,84,85,85,False,발주 필요,긴급,해당 없음,0.0,84.99364507595418,0,0,91.08,긴급 발주
2024-01-03,S002,P0004,Groceries,South,561,0.0,0.0,561.0,1,0,86,83.03436330140421,100.09576960598706,101.31992122024093,0,0,0,False,과잉재고,해당 없음,심각,459.68007877975907,0.0,0,0,40.59,과잉재고 긴급 관리
2024-01-03,S002,P0005,Electronics,South,393,0.0,0.0,393.0,1,0,97,93.34344844461843,106.36895219012996,109.62080482802327,0,0,0,False,과잉재고,해당 없음,심각,283.37919517197673,0.0,1,25,73.59,과잉재고 긴급 관리
2024-01-03,S002,P0006,Clothing,South,198,0.0,0.0,198.0,1,0,128,131.590404178951,148.23760546950703,179.76851843932076,0,0,0,False,적정 재고,해당 없음,해당 없음,18.231481560679242,0.0,1,25,57.46,정상 유지
2024-01-03,S002,P0007,Toys,South,204,0.0,0.0,204.0,1,0,61,50.30112593738574,58.0412237207932,67.10458352038731,0,0,0,False,과잉재고,해당 없음,심각,136.8954164796127,0.0,1,15,21.46,과잉재고 긴급 관리
2024-01-03,S002,P0008,Groceries,South,66,0.0,0.0,66.0,1,0,81,83.79784906271843,100.36784887141022,130.07397058519308,35,65,65,False,발주 필요,높음,해당 없음,0.0,64.07397058519308,1,25,18.26,우선 발주
2024-01-03,S002,P0009,Groceries,South,200,0.0,0.0,200.0,1,0,80,80.83329839230778,88.57939283265709,101.09048719942902,0,0,0,False,과잉재고,해당 없음,주의,98.90951280057098,0.0,0,10,55.61,과잉재고 주의
2024-01-03,S002,P0010,Groceries,South,103,0.0,0.0,103.0,1,0,62,62.45091274059619,80.12550158444176,96.02466361780156,0,0,0,False,적정 재고,해당 없음,해당 없음,6.975336382198435,0.0,0,0,82.49,정상 유지
2024-01-03,S002,P0011,Groceries,South,204,0.0,0.0,204.0,1,0,135,131.24648213263617,138.24390918844617,139.21586633987496,0,0,0,False,적정 재고,해당 없음,해당 없음,64.78413366012504,0.0,1,10,96.14,정상 유지
2024-01-03,S002,P0012,Electronics,South,275,0.0,0.0,275.0,1,0,59,50.26706836251128,53.63878491119745,64.08969555576535,0,0,0,False,과잉재고,해당 없음,심각,210.91030444423467,0.0,0,0,60.63,과잉재고 긴급 관리
2024-01-03,S002,P0013,Groceries,South,349,0.0,0.0,349.0,1,0,72,73.16125268540463,80.56616197194415,99.23330187064134,0,0,0,False,과잉재고,해당 없음,심각,249.76669812935864,0.0,0,5,19.25,과잉재고 긴급 관리
2024-01-03,S002,P0014,Electronics,South,273,0.0,0.0,273.0,1,0,47,45.34964169193584,55.434681112519016,69.33050079491404,0,0,0,False,과잉재고,해당 없음,심각,203.66949920508597,0.0,0,5,104.85,과잉재고 긴급 관리
2024-01-03,S002,P0015,Clothing,South,563,0.0,0.0,563.0,1,0,139,152.3234768253386,164.24426980315846,195.04431065842508,0,0,0,False,과잉재고,해당 없음,높음,367.95568934157495,0.0,1,10,74.54,과잉재고 관리
2024-01-03,S002,P0016,Clothing,South,229,0.0,0.0,229.0,1,0,92,97.50235738554932,105.57855915580294,147.27127829422696,0,0,0,False,과잉재고,해당 없음,주의,81.72872170577304,0.0,0,10,78.91,과잉재고 주의
2024-01-03,S002,P0017,Toys,South,649,0.0,0.0,649.0,1,0,12,13.807978164222703,29.812372332204564,37.97291196470543,0,0,0,False,과잉재고,해당 없음,심각,611.0270880352946,0.0,0,5,14.38,과잉재고 긴급 관리
2024-01-03,S002,P0018,Clothing,South,177,0.0,0.0,177.0,1,0,150,155.50871495920697,152.9160484123183,164.013127654228,0,0,0,False,적정 재고,해당 없음,해당 없음,12.986872345772014,0.0,0,5,32.89,정상 유지
2024-01-03,S002,P0019,Clothing,South,504,0.0,0.0,504.0,1,0,105,106.84779931622724,114.76364914858273,148.44268585913372,0,0,0,False,과잉재고,해당 없음,심각,355.5573141408663,0.0,0,5,85.94,과잉재고 긴급 관리
2024-01-03,S002,P0020,Furniture,South,184,0.0,0.0,184.0,1,0,40,39.24776670635799,45.28188255096276,48.55776946020136,0,0,0,False,과잉재고,해당 없음,심각,135.44223053979863,0.0,0,10,107.75,과잉재고 긴급 관리
2024-01-03,S003,P0001,Toys,East,59,0.0,0.0,59.0,1,0,22,28.91724745333417,44.34737804309589,56.249091912002754,0,0,0,False,적정 재고,해당 없음,해당 없음,2.750908087997246,0.0,1,15,11.4,정상 유지
2024-01-03,S003,P0002,Groceries,East,540,0.0,0.0,540.0,1,0,141,119.72861166108994,127.01689250702505,136.3093926444969,0,0,0,False,과잉재고,해당 없음,심각,403.69060735550306,0.0,1,25,48.15,과잉재고 긴급 관리
2024-01-03,S003,P0003,Electronics,East,124,0.0,0.0,124.0,1,0,82,74.98721744034314,79.00203632729857,83.39490125766287,0,0,0,False,적정 재고,해당 없음,해당 없음,40.605098742337134,0.0,0,5,81.25,정상 유지
2024-01-03,S003,P0004,Groceries,East,85,0.0,0.0,85.0,1,0,85,81.11765311977176,95.88127128618594,102.48854662971509,11,18,18,False,발주 필요,보통,해당 없음,0.0,17.48854662971509,0,10,19.92,발주 검토
2024-01-03,S003,P0005,Toys,East,984,0.0,0.0,984.0,1,0,57,48.33548808628685,54.67473047985598,54.67473047985598,0,0,0,False,과잉재고,해당 없음,심각,929.325269520144,0.0,1,15,16.8,과잉재고 긴급 관리
2024-01-03,S003,P0006,Toys,East,115,0.0,0.0,115.0,1,0,27,29.768400025671085,43.454734263664946,61.83409103517265,0,0,0,False,과잉재고,해당 없음,주의,53.16590896482735,0.0,1,25,23.9,과잉재고 주의
2024-01-03,S003,P0007,Groceries,East,454,0.0,0.0,454.0,1,0,48,63.20737013254094,89.17844025291652,115.94936226287754,0,0,0,False,과잉재고,해당 없음,심각,338.05063773712243,0.0,1,10,12.89,과잉재고 긴급 관리
2024-01-03,S003,P0008,Clothing,East,315,0.0,0.0,315.0,1,0,115,124.80221174784567,137.99490661629991,168.8430177866623,0,0,0,False,과잉재고,해당 없음,주의,146.1569822133377,0.0,1,25,97.25,과잉재고 주의
2024-01-03,S003,P0009,Groceries,East,106,0.0,0.0,106.0,1,0,73,75.58365040022416,89.36254059334269,101.56940334656642,0,0,0,False,적정 재고,해당 없음,해당 없음,4.430596653433582,0.0,0,5,49.75,정상 유지
2024-01-03,S003,P0010,Groceries,East,78,0.0,0.0,78.0,1,0,58,62.050794555081964,91.30433110525449,103.20748623640787,14,26,26,False,발주 필요,보통,해당 없음,0.0,25.207486236407874,0,5,32.32,발주 검토
2024-01-03,S003,P0011,Electronics,East,147,0.0,0.0,147.0,1,0,40,43.695604668124126,63.98219704376511,76.46429186374408,0,0,0,False,과잉재고,해당 없음,주의,70.53570813625592,0.0,1,25,75.82,과잉재고 주의
2024-01-03,S003,P0012,Furniture,East,277,0.0,0.0,277.0,1,0,35,34.80962803188591,40.84180018657665,46.12807402322103,0,0,0,False,과잉재고,해당 없음,심각,230.87192597677898,0.0,0,10,76.26,과잉재고 긴급 관리
2024-01-03,S003,P0013,Groceries,East,391,0.0,0.0,391.0,1,0,36,39.56851029949212,51.904698212409045,75.02585553922658,0,0,0,False,과잉재고,해당 없음,심각,315.9741444607734,0.0,0,5,54.93,과잉재고 긴급 관리
2024-01-03,S003,P0014,Groceries,East,230,0.0,0.0,230.0,1,0,64,63.29838069114035,67.32960021000247,92.60216477976375,0,0,0,False,과잉재고,해당 없음,높음,137.39783522023623,0.0,0,0,88.78,과잉재고 관리
2024-01-03,S003,P0015,Groceries,East,755,0.0,0.0,755.0,1,0,78,80.97946134413783,93.17237233316345,113.59877271931376,0,0,0,False,과잉재고,해당 없음,심각,641.4012272806863,0.0,1,15,77.75,과잉재고 긴급 관리
2024-01-03,S003,P0016,Electronics,East,121,0.0,0.0,121.0,1,0,38,38.6876985119826,46.0192958181853,67.05514964598594,0,0,0,False,과잉재고,해당 없음,주의,53.944850354014065,0.0,0,10,72.92,과잉재고 주의
2024-01-03,S003,P0017,Furniture,East,131,0.0,0.0,131.0,1,0,27,27.63952902358342,34.97138421467962,42.96450110741928,0,0,0,False,과잉재고,해당 없음,심각,88.03549889258072,0.0,0,5,101.06,과잉재고 긴급 관리
2024-01-03,S003,P0018,Furniture,East,424,0.0,0.0,424.0,1,0,50,48.46183165717488,54.57598448713286,55.584602490204716,0,0,0,False,과잉재고,해당 없음,심각,368.4153975097953,0.0,0,10,116.45,과잉재고 긴급 관리
2024-01-03,S003,P0019,Groceries,East,121,0.0,0.0,121.0,1,0,93,92.72383355799899,97.6318490467375,100.26177882756686,0,0,0,False,적정 재고,해당 없음,해당 없음,20.738221172433143,0.0,0,0,57.18,정상 유지
2024-01-03,S003,P0020,Clothing,East,1168,0.0,0.0,1168.0,1,0,58,57.32414221480407,66.79984835277524,112.73522196663336,0,0,0,False,과잉재고,해당 없음,심각,1055.2647780333666,0.0,0,5,61.84,과잉재고 긴급 관리
2024-01-03,S004,P0001,Groceries,West,486,0.0,0.0,486.0,1,0,90,97.22135922218563,110.22313858418651,127.40784161605558,0,0,0,False,과잉재고,해당 없음,심각,358.5921583839444,0.0,1,20,8.63,과잉재고 긴급 관리
2024-01-03,S004,P0002,Groceries,West,211,0.0,0.0,211.0,1,0,104,97.57633467962168,107.89643502869977,126.36019236110745,0,0,0,False,과잉재고,해당 없음,주의,84.63980763889255,0.0,1,20,16.58,과잉재고 주의
2024-01-03,S004,P0003,Furniture,West,161,0.0,0.0,161.0,1,0,16,19.395354296012954,30.425593658487305,41.29646455600992,0,0,0,False,과잉재고,해당 없음,심각,119.70353544399008,0.0,0,10,99.55,과잉재고 긴급 관리
2024-01-03,S004,P0004,Groceries,West,438,0.0,0.0,438.0,1,0,69,65.67674618987436,82.18930292747508,94.20861383737825,0,0,0,False,과잉재고,해당 없음,심각,343.79138616262173,0.0,0,5,46.12,과잉재고 긴급 관리
2024-01-03,S004,P0005,Clothing,West,209,0.0,0.0,209.0,1,0,160,152.58641217196447,162.47139764225776,186.8268706353722,0,0,0,False,적정 재고,해당 없음,해당 없음,22.173129364627812,0.0,1,15,79.3,정상 유지
2024-01-03,S004,P0006,Groceries,West,292,0.0,0.0,292.0,1,0,71,80.42422794800822,106.01495637551466,124.2824847199189,0,0,0,False,과잉재고,해당 없음,높음,167.7175152800811,0.0,1,10,30.0,과잉재고 관리
2024-01-03,S004,P0007,Groceries,West,620,0.0,0.0,620.0,1,0,75,77.61408897179422,104.62093198224254,123.8749639108974,0,0,0,False,과잉재고,해당 없음,심각,496.1250360891026,0.0,1,15,22.55,과잉재고 긴급 관리
2024-01-03,S004,P0008,Furniture,West,66,0.0,0.0,66.0,1,0,51,49.05783093886085,50.480388802305015,50.480388802305015,0,0,0,False,적정 재고,해당 없음,해당 없음,15.519611197694985,0.0,1,20,76.08,정상 유지
2024-01-03,S004,P0009,Clothing,West,537,0.0,0.0,537.0,1,0,115,114.4299289241902,121.51565473323222,142.93381154052838,0,0,0,False,과잉재고,해당 없음,심각,394.0661884594716,0.0,0,10,116.45,과잉재고 긴급 관리
2024-01-03,S004,P0010,Groceries,West,866,0.0,0.0,866.0,1,0,77,75.96627340528465,85.12130318007759,97.91903067897195,0,0,0,False,과잉재고,해당 없음,심각,768.0809693210281,0.0,0,0,24.14,과잉재고 긴급 관리
2024-01-03,S004,P0011,Clothing,West,775,0.0,0.0,775.0,1,0,151,142.0272252458024,150.4616714567336,171.60542031944752,0,0,0,False,과잉재고,해당 없음,심각,603.3945796805525,0.0,1,25,55.88,과잉재고 긴급 관리
2024-01-03,S004,P0012,Electronics,West,69,0.0,0.0,69.0,1,0,80,75.30111830440995,79.44458752539475,81.85129831798154,11,13,13,False,발주 필요,보통,해당 없음,0.0,12.851298317981545,0,10,103.79,발주 검토
2024-01-03,S004,P0013,Groceries,West,424,0.0,0.0,424.0,1,0,87,85.5949189459417,92.32153994217218,100.19433418694986,0,0,0,False,과잉재고,해당 없음,심각,323.80566581305015,0.0,0,10,17.86,과잉재고 긴급 관리
2024-01-03,S004,P0014,Furniture,West,120,0.0,0.0,120.0,1,0,57,54.980466752887146,57.2011624659834,57.58786348597788,0,0,0,False,과잉재고,해당 없음,높음,62.41213651402212,0.0,0,10,141.26,과잉재고 관리
2024-01-03,S004,P0015,Furniture,West,356,0.0,0.0,356.0,1,0,26,26.57826810394171,26.769084737562554,30.171177216477915,0,0,0,False,과잉재고,해당 없음,심각,325.82882278352207,0.0,1,25,60.25,과잉재고 긴급 관리
2024-01-03,S004,P0016,Furniture,West,188,0.0,0.0,188.0,1,0,26,28.600242773140437,35.8109538240159,39.497446408589425,0,0,0,False,과잉재고,해당 없음,심각,148.50255359141056,0.0,0,5,92.59,과잉재고 긴급 관리
2024-01-03,S004,P0017,Clothing,West,103,0.0,0.0,103.0,1,0,117,119.884345780093,131.10956766421614,156.1507393764148,29,54,54,False,발주 필요,높음,해당 없음,0.0,53.150739376414805,0,10,94.1,우선 발주
2024-01-03,S004,P0018,Furniture,West,110,0.0,0.0,110.0,1,0,36,35.318149799437194,42.66104174755675,49.59583713899737,0,0,0,False,과잉재고,해당 없음,높음,60.40416286100263,0.0,0,0,146.38,과잉재고 관리
2024-01-03,S004,P0019,Clothing,West,102,0.0,0.0,102.0,1,0,155,142.66753029456248,154.62619778435985,161.92941839669214,53,60,60,False,발주 필요,높음,해당 없음,0.0,59.92941839669214,0,5,68.31,우선 발주
2024-01-03,S004,P0020,Furniture,West,100,0.0,0.0,100.0,1,0,33,31.827118896185866,34.96071703250594,43.81408587538512,0,0,0,False,과잉재고,해당 없음,높음,56.18591412461488,0.0,0,0,111.54,과잉재고 관리
2024-01-03,S005,P0001,Groceries,North,353,0.0,0.0,353.0,1,0,71,68.61935896367525,105.96033468711107,133.81319846480613,0,0,0,False,과잉재고,해당 없음,높음,219.18680153519387,0.0,1,15,9.3,과잉재고 관리
2024-01-03,S005,P0002,Electronics,North,116,0.0,0.0,116.0,1,0,43,48.87939191353522,62.592030195235,82.38706059880056,0,0,0,False,적정 재고,해당 없음,해당 없음,33.61293940119944,0.0,1,10,30.88,정상 유지
2024-01-03,S005,P0003,Toys,North,95,0.0,0.0,95.0,1,0,39,33.647547059630696,43.331630121331486,52.766507485511866,0,0,0,False,과잉재고,해당 없음,주의,42.233492514488134,0.0,0,10,23.34,과잉재고 주의
2024-01-03,S005,P0004,Groceries,North,163,0.0,0.0,163.0,1,0,100,91.39858128591159,104.34860470397692,107.06898519723684,0,0,0,False,과잉재고,해당 없음,주의,55.93101480276316,0.0,0,0,8.17,과잉재고 주의
2024-01-03,S005,P0005,Groceries,North,232,0.0,0.0,232.0,1,0,71,77.79250368021908,101.96635382492121,134.40099011628763,0,0,0,False,과잉재고,해당 없음,주의,97.59900988371237,0.0,1,20,12.52,과잉재고 주의
2024-01-03,S005,P0006,Groceries,North,336,0.0,0.0,336.0,1,0,149,136.46423721541555,135.18701744859823,140.67811615420467,0,0,0,False,과잉재고,해당 없음,높음,195.32188384579533,0.0,1,20,55.73,과잉재고 관리
2024-01-03,S005,P0007,Groceries,North,365,0.0,0.0,365.0,1,0,88,91.69812724889455,99.15951923963912,118.85393880980436,0,0,0,False,과잉재고,해당 없음,심각,246.14606119019564,0.0,1,15,67.53,과잉재고 긴급 관리
2024-01-03,S005,P0008,Groceries,North,84,0.0,0.0,84.0,1,0,172,157.03575873931624,161.98052867449204,163.7611019930808,78,80,80,False,발주 필요,높음,해당 없음,0.0,79.76110199308081,1,25,61.69,우선 발주
2024-01-03,S005,P0009,Groceries,North,278,0.0,0.0,278.0,1,0,26,31.520656747186678,44.26185338064137,73.44975508188583,0,0,0,False,과잉재고,해당 없음,심각,204.55024491811417,0.0,0,0,76.87,과잉재고 긴급 관리
2024-01-03,S005,P0010,Groceries,North,404,0.0,0.0,404.0,1,0,66,61.82898795386766,75.9781828847967,91.12671547871518,0,0,0,False,과잉재고,해당 없음,심각,312.8732845212848,0.0,0,0,56.2,과잉재고 긴급 관리
2024-01-03,S005,P0011,Electronics,North,617,0.0,0.0,617.0,1,0,43,43.56024523557191,56.5418666036379,78.19949840187084,0,0,0,False,과잉재고,해당 없음,심각,538.8005015981291,0.0,1,20,53.11,과잉재고 긴급 관리
2024-01-03,S005,P0012,Furniture,North,213,0.0,0.0,213.0,1,0,18,21.999093030268114,25.185200371768747,34.21255982657114,0,0,0,False,과잉재고,해당 없음,심각,178.78744017342888,0.0,0,0,108.65,과잉재고 긴급 관리
2024-01-03,S005,P0013,Groceries,North,292,0.0,0.0,292.0,1,0,100,101.14193080894492,102.61531881580096,110.02768385082965,0,0,0,False,과잉재고,해당 없음,높음,181.97231614917035,0.0,0,0,74.94,과잉재고 관리
2024-01-03,S005,P0014,Furniture,North,206,0.0,0.0,206.0,1,0,33,34.21500373487076,41.684106178294044,50.9754628129124,0,0,0,False,과잉재고,해당 없음,심각,155.02453718708762,0.0,0,10,133.66,과잉재고 긴급 관리
2024-01-03,S005,P0015,Groceries,North,331,0.0,0.0,331.0,1,0,69,71.06061254154037,112.86578893683243,122.91130215175163,0,0,0,False,과잉재고,해당 없음,높음,208.0886978482484,0.0,1,15,40.57,과잉재고 관리
2024-01-03,S005,P0016,Toys,North,746,0.0,0.0,746.0,1,0,37,37.8671868842079,39.505799344255635,51.141750402592194,0,0,0,False,과잉재고,해당 없음,심각,694.8582495974078,0.0,0,0,28.22,과잉재고 긴급 관리
2024-01-03,S005,P0017,Toys,North,97,0.0,0.0,97.0,1,0,28,27.942669469903564,37.71381050973288,56.073045637000476,0,0,0,False,과잉재고,해당 없음,주의,40.926954362999524,0.0,0,0,29.28,과잉재고 주의
2024-01-03,S005,P0018,Clothing,North,168,0.0,0.0,168.0,1,0,83,77.06844191316802,91.32391736288872,151.1498772373721,0,0,0,False,적정 재고,해당 없음,해당 없음,16.850122762627905,0.0,0,10,18.83,정상 유지
2024-01-03,S005,P0019,Furniture,North,154,0.0,0.0,154.0,1,0,17,20.463794879584924,28.005275257393254,40.85373477718288,0,0,0,False,과잉재고,해당 없음,심각,113.14626522281712,0.0,0,0,116.39,과잉재고 긴급 관리
2024-01-03,S005,P0020,Toys,North,87,0.0,0.0,87.0,1,0,25,25.512147475311338,35.48095585417481,49.09226894074895,0,0,0,False,과잉재고,해당 없음,주의,37.90773105925105,0.0,0,5,22.55,과잉재고 주의
2024-01-04,S001,P0001,Electronics,North,173,0.0,0.0,173.0,1,0,47,49.57060441708243,66.86685251567386,66.86685251567386,0,0,0,False,과잉재고,해당 없음,높음,106.13314748432614,0.0,1,20,50.78,과잉재고 관리
2024-01-04,S001,P0002,Clothing,North,165,0.0,0.0,165.0,1,0,115,121.24123451020489,130.4350987015754,150.98576287472088,0,0,0,False,적정 재고,해당 없음,해당 없음,14.014237125279124,0.0,0,5,66.2,정상 유지
2024-01-04,S001,P0003,Clothing,North,499,0.0,0.0,499.0,1,0,78,76.99131413646595,95.14006984704854,137.16151710770896,0,0,0,False,과잉재고,해당 없음,심각,361.83848289229104,0.0,0,0,54.54,과잉재고 긴급 관리
2024-01-04,S001,P0004,Electronics,North,106,0.0,0.0,106.0,1,0,13,16.82426594144141,27.29476084593846,52.733116265509764,0,0,0,False,과잉재고,해당 없음,높음,53.266883734490236,0.0,0,5,74.63,과잉재고 관리
2024-01-04,S001,P0005,Groceries,North,558,0.0,0.0,558.0,1,0,56,54.2039691905394,71.09471231284515,85.80565015857856,0,0,0,False,과잉재고,해당 없음,심각,472.19434984142146,0.0,0,0,53.7,과잉재고 긴급 관리
2024-01-04,S001,P0006,Toys,North,289,0.0,0.0,289.0,1,0,26,29.395802901802057,40.77339771642008,59.38220833895734,0,0,0,False,과잉재고,해당 없음,심각,229.61779166104265,0.0,1,15,28.34,과잉재고 긴급 관리
2024-01-04,S001,P0007,Groceries,North,602,0.0,0.0,602.0,1,0,105,96.70218042956903,120.17791770753489,133.4202391942395,0,0,0,False,과잉재고,해당 없음,심각,468.5797608057605,0.0,1,25,20.06,과잉재고 긴급 관리
2024-01-04,S001,P0008,Electronics,North,74,0.0,0.0,74.0,1,0,91,78.03774959280312,86.31014145919629,90.84669045745905,13,17,17,False,발주 필요,보통,해당 없음,0.0,16.846690457459047,1,15,39.57,발주 검토
2024-01-04,S001,P0009,Clothing,North,153,0.0,0.0,153.0,1,0,146,147.67803749236586,157.48592270219535,183.0709931783869,5,31,31,False,발주 필요,보통,해당 없음,0.0,30.070993178386914,0,0,104.17,발주 검토
2024-01-04,S001,P0010,Furniture,North,220,0.0,0.0,220.0,1,0,37,37.080397353472236,41.9473937489462,49.87710958968292,0,0,0,False,과잉재고,해당 없음,심각,170.1228904103171,0.0,1,10,100.08,과잉재고 긴급 관리
2024-01-04,S001,P0011,Furniture,North,137,0.0,0.0,137.0,1,0,46,44.1145295492793,49.33649556218403,69.94837674658375,0,0,0,False,과잉재고,해당 없음,주의,67.05162325341625,0.0,1,15,124.02,과잉재고 주의
2024-01-04,S001,P0012,Groceries,North,13,0.0,0.0,13.0,1,0,40,42.68777317198395,52.50272643430182,76.16242102667917,40,64,64,False,발주 필요,긴급,해당 없음,0.0,63.16242102667917,0,0,67.01,긴급 발주
2024-01-04,S001,P0013,Toys,North,79,0.0,0.0,79.0,1,0,23,24.389960901732977,34.74491355836766,40.40555242302598,0,0,0,False,과잉재고,해당 없음,주의,38.59444757697402,0.0,0,10,22.7,과잉재고 주의
2024-01-04,S001,P0014,Groceries,North,173,0.0,0.0,173.0,1,0,39,37.50722515571641,44.16565604008248,69.38253123058414,0,0,0,False,과잉재고,해당 없음,높음,103.61746876941586,0.0,0,5,55.71,과잉재고 관리
2024-01-04,S001,P0015,Toys,North,90,0.0,0.0,90.0,1,0,10,15.07299101676837,26.90503533015131,43.801683573401604,0,0,0,False,과잉재고,해당 없음,높음,46.198316426598396,0.0,0,10,10.9,과잉재고 관리
2024-01-04,S001,P0016,Groceries,North,98,0.0,0.0,98.0,1,0,58,55.18394767131102,80.77936559501194,92.60987194314099,0,0,0,False,적정 재고,해당 없음,해당 없음,5.390128056859012,0.0,0,5,31.95,정상 유지
2024-01-04,S001,P0017,Toys,North,50,0.0,0.0,50.0,1,0,5,7.677022552502734,21.01880183550917,37.414844420093445,0,0,0,False,적정 재고,해당 없음,해당 없음,12.585155579906555,0.0,0,5,15.96,정상 유지
2024-01-04,S001,P0018,Groceries,North,107,0.0,0.0,107.0,1,0,41,53.30399352307481,83.9784760659045,106.82900613429369,0,0,0,False,적정 재고,해당 없음,해당 없음,0.1709938657063077,0.0,1,20,41.5,정상 유지
2024-01-04,S001,P0019,Furniture,North,92,0.0,0.0,92.0,1,0,38,37.90368340318953,43.45778076327392,47.76626180290826,0,0,0,False,과잉재고,해당 없음,주의,44.23373819709174,0.0,0,10,88.41,과잉재고 주의
2024-01-04,S001,P0020,Furniture,North,308,0.0,0.0,308.0,1,0,18,19.91266755090139,29.568466385861417,38.62180068527125,0,0,0,False,과잉재고,해당 없음,심각,269.37819931472876,0.0,0,0,100.14,과잉재고 긴급 관리
2024-01-04,S002,P0001,Groceries,South,184,0.0,0.0,184.0,1,0,67,74.58439041503524,91.38991656561191,126.33521903880683,0,0,0,False,적정 재고,해당 없음,해당 없음,57.66478096119317,0.0,1,20,61.34,정상 유지
2024-01-04,S002,P0002,Toys,South,200,0.0,0.0,200.0,1,0,29,28.784265169111762,34.85164752701361,54.50150479604598,0,0,0,False,과잉재고,해당 없음,심각,145.498495203954,0.0,0,10,23.24,과잉재고 긴급 관리
2024-01-04,S002,P0003,Groceries,South,313,0.0,0.0,313.0,1,0,93,92.70735986677781,101.32696753863695,110.32653862947721,0,0,0,False,과잉재고,해당 없음,높음,202.67346137052277,0.0,0,0,79.76,과잉재고 관리
2024-01-04,S002,P0004,Groceries,South,507,0.0,0.0,507.0,1,0,52,61.685416601418275,98.67231321295564,114.8823279979494,0,0,0,False,과잉재고,해당 없음,심각,392.1176720020506,0.0,0,0,37.6,과잉재고 긴급 관리
2024-01-04,S002,P0005,Electronics,South,284,0.0,0.0,284.0,1,0,39,40.83767886477403,42.6547363921983,66.66610578252786,0,0,0,False,과잉재고,해당 없음,심각,217.33389421747214,0.0,0,10,71.36,과잉재고 긴급 관리
2024-01-04,S002,P0006,Clothing,South,100,0.0,0.0,100.0,1,0,205,204.06021776669584,201.00684572165378,233.65274078080154,102,134,134,False,발주 필요,긴급,해당 없음,0.0,133.65274078080154,1,15,80.26,긴급 발주
2024-01-04,S002,P0007,Toys,South,150,0.0,0.0,150.0,1,0,62,54.587021508618015,63.82107481388063,79.86335228816623,0,0,0,False,과잉재고,해당 없음,주의,70.13664771183377,0.0,1,20,21.36,과잉재고 주의
2024-01-04,S002,P0008,Groceries,South,95,0.0,0.0,95.0,1,0,64,65.92453295853332,94.87831425238348,127.3835310975805,0,33,33,False,발주 필요,높음,해당 없음,0.0,32.3835310975805,1,25,17.14,우선 발주
