date,store_id,product_id,category,base_price,actual_price,discount_pct,promotion_flag,is_holiday,stock_level_start,lead_time_days,true_demand,sales_qty,lost_sales_qty
2025-03-26,STR_002,PRD_08_HOME,Home,150,150,0,0,0,418,0,14,14,0
2025-03-26,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,257,0,14,14,0
2025-03-26,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,239,0,18,18,0
2025-03-26,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,432,3,322,322,0
2025-03-26,STR_003,PRD_04_GROC,Grocery,12,10.44,0.13,1,0,3016,0,188,188,0
2025-03-26,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1064,0,52,52,0
2025-03-26,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,225,0,32,32,0
2025-03-26,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2347,0,66,66,0
2025-03-26,STR_003,PRD_08_HOME,Home,150,150,0,0,0,348,0,29,29,0
2025-03-26,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,185,0,26,26,0
2025-03-26,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,207,0,8,8,0
2025-03-26,STR_004,PRD_03_GROC,Grocery,4.5,3.645,0.19,1,0,4035,0,432,432,0
2025-03-26,STR_004,PRD_04_GROC,Grocery,12,10.44,0.13,1,0,4372,0,208,208,0
2025-03-26,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,1159,0,67,67,0
2025-03-26,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,1455,0,22,22,0
2025-03-26,STR_004,PRD_07_HOME,Home,35,35,0,0,0,608,0,73,73,0
2025-03-26,STR_004,PRD_08_HOME,Home,150,150,0,0,0,271,0,25,25,0
2025-03-26,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,286,0,21,21,0
2025-03-26,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,318,0,11,,0
2025-03-26,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3215,0,267,267,0
2025-03-26,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,3344,0,113,113,0
2025-03-26,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,968,0,52,52,0
2025-03-26,STR_005,PRD_06_FASH,Apparel,95,68.4,0.28,1,0,332,0,36,36,0
2025-03-26,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1909,0,60,60,0
2025-03-26,STR_005,PRD_08_HOME,Home,150,150,0,0,0,337,0,29,29,0
2025-03-27,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,488,0,21,21,0
2025-03-27,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,295,0,21,21,0
2025-03-27,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,4683,0,393,393,0
2025-03-27,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,4015,0,177,177,0
2025-03-27,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,267,0,58,58,0
2025-03-27,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,1158,0,43,43,0
2025-03-27,STR_001,PRD_07_HOME,Home,35,35,0,0,0,397,0,92,92,0
2025-03-27,STR_001,PRD_08_HOME,Home,150,150,0,0,0,602,0,31,31,0
2025-03-27,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,276,0,17,17,0
2025-03-27,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,156,0,8,8,0
2025-03-27,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,604,2,290,290,0
2025-03-27,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2823,0,130,130,0
2025-03-27,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1192,0,40,40,0
2025-03-27,STR_002,PRD_06_FASH,Apparel,95,68.4,0.28,1,0,627,0,42,42,0
2025-03-27,STR_002,PRD_07_HOME,Home,35,35,0,0,0,775,0,78,78,0
2025-03-27,STR_002,PRD_08_HOME,Home,150,150,0,0,0,404,0,28,28,0
2025-03-27,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,243,0,20,20,0
2025-03-27,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,221,0,10,10,0
2025-03-27,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,110,3,304,110,194
2025-03-27,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,2828,0,162,162,0
2025-03-27,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,1012,0,43,43,0
2025-03-27,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,193,0,38,38,0
2025-03-27,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2281,0,91,91,0
2025-03-27,STR_003,PRD_08_HOME,Home,150,150,0,0,0,319,0,26,26,0
2025-03-27,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,159,0,24,24,0
2025-03-27,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,199,0,13,13,0
2025-03-27,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3603,0,378,378,0
2025-03-27,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,4164,0,193,193,0
2025-03-27,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,1092,0,55,55,0
2025-03-27,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,1433,0,35,35,0
2025-03-27,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1270,0,95,95,0
2025-03-27,STR_004,PRD_08_HOME,Home,150,124.5,0.17,1,0,246,0,39,39,0
2025-03-27,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,265,0,21,21,0
2025-03-27,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,307,0,7,7,0
2025-03-27,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2948,0,284,284,0
2025-03-27,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,3231,0,121,121,0
2025-03-27,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,916,0,53,53,0
2025-03-27,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,296,0,25,25,0
2025-03-27,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1849,0,56,56,0
2025-03-27,STR_005,PRD_08_HOME,Home,150,150,0,0,0,308,0,20,20,0
2025-03-28,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,467,0,27,27,0
2025-03-28,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,274,0,12,12,0
2025-03-28,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,7523,0,428,428,0
2025-03-28,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,3838,0,202,202,0
2025-03-28,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,209,2,61,61,0
2025-03-28,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,1115,0,32,32,0
2025-03-28,STR_001,PRD_07_HOME,Home,35,27.3,0.22,1,0,305,3,117,117,0
2025-03-28,STR_001,PRD_08_HOME,Home,150,99,0.34,1,0,571,0,55,55,0
2025-03-28,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,259,0,11,11,0
2025-03-28,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,148,0,6,6,0
2025-03-28,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,314,4,256,256,0
2025-03-28,STR_002,PRD_04_GROC,Grocery,12,9.36,0.22,1,0,2693,0,148,148,0
2025-03-28,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1152,0,55,55,0
2025-03-28,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,585,0,37,37,0
2025-03-28,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1382,0,66,66,0
2025-03-28,STR_002,PRD_08_HOME,Home,150,150,0,0,0,376,0,25,25,0
2025-03-28,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,223,0,25,25,0
2025-03-28,STR_003,PRD_02_ELEC,Electronics,599,407.32,0.32,1,0,211,0,26,26,0
2025-03-28,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5896,0,348,348,0
2025-03-28,STR_003,PRD_04_GROC,Grocery,12,8.64,0.28,1,0,2666,0,184,184,0
2025-03-28,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,969,0,50,50,0
2025-03-28,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,155,0,33,33,0
2025-03-28,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2190,0,66,66,0
2025-03-28,STR_003,PRD_08_HOME,Home,150,150,0,0,0,293,0,21,21,0
2025-03-28,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,135,0,22,22,0
2025-03-28,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,186,0,14,14,0
2025-03-28,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,3225,0,378,378,0
2025-03-28,STR_004,PRD_04_GROC,Grocery,12,8.88,0.26,1,0,3971,0,215,215,0
2025-03-28,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,1037,0,64,64,0
2025-03-28,STR_004,PRD_06_FASH,Apparel,95,72.2,0.24,1,0,1398,0,58,58,0
2025-03-28,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1175,0,110,110,0
2025-03-28,STR_004,PRD_08_HOME,Home,150,150,0,0,0,207,0,36,36,0
2025-03-28,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,244,0,11,11,0
2025-03-28,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,300,0,12,12,0
2025-03-28,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8348,0,267,267,0
2025-03-28,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,3110,0,119,119,0
2025-03-28,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,863,0,32,32,0
2025-03-28,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,271,0,29,29,0
2025-03-28,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1793,0,64,64,0
2025-03-28,STR_005,PRD_08_HOME,Home,150,150,0,0,0,288,0,21,21,0
2025-03-29,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,440,0,21,21,0
2025-03-29,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,262,0,14,14,0
2025-03-29,STR_001,PRD_03_GROC,Grocery,4.5,3.465,0.23,1,0,7095,0,652,652,0
2025-03-29,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,3636,0,309,309,0
2025-03-29,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,148,3,61,61,0
2025-03-29,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,1083,0,36,36,0
2025-03-29,STR_001,PRD_07_HOME,Home,35,35,0,0,0,188,4,95,95,0
2025-03-29,STR_001,PRD_08_HOME,Home,150,150,0,0,0,516,0,26,26,0
2025-03-29,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,248,0,17,17,0
2025-03-29,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,142,0,5,5,0
2025-03-29,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6140,0,397,397,0
2025-03-29,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2545,0,202,202,0
2025-03-29,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1097,0,38,38,0
2025-03-29,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,548,0,24,24,0
2025-03-29,STR_002,PRD_07_HOME,Home,35,30.1,0.14,1,0,1316,0,74,74,0
2025-03-29,STR_002,PRD_08_HOME,Home,150,133.5,0.11,1,0,351,0,17,17,0
2025-03-29,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,198,0,22,22,0
2025-03-29,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,185,0,13,13,0
2025-03-29,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,12006,0,498,498,0
2025-03-29,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,2482,0,260,260,0
2025-03-29,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,919,0,50,50,0
2025-03-29,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,122,10,43,43,0
2025-03-29,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2124,0,79,79,0
2025-03-29,STR_003,PRD_08_HOME,Home,150,150,0,0,0,272,0,22,22,0
2025-03-29,STR_004,PRD_01_ELEC,Electronics,299,257.14,0.14,1,0,113,0,35,35,0
2025-03-29,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,172,0,17,17,0
2025-03-29,STR_004,PRD_03_GROC,Grocery,4.5,3.375,0.25,1,0,2847,0,645,645,0
2025-03-29,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3756,0,308,308,0
2025-03-29,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,973,0,58,58,0
2025-03-29,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,1340,0,44,,0
2025-03-29,STR_004,PRD_07_HOME,Home,35,35,0,0,0,1065,0,94,94,0
2025-03-29,STR_004,PRD_08_HOME,Home,150,150,0,0,0,171,0,33,33,0
2025-03-29,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,233,0,23,23,0
2025-03-29,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,288,0,10,10,0
2025-03-29,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8081,0,494,494,0
2025-03-29,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2991,0,206,206,0
2025-03-29,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,831,0,40,40,0
2025-03-29,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,242,0,25,25,0
2025-03-29,STR_005,PRD_07_HOME,Home,35,28.35,0.19,1,0,1729,0,90,90,0
2025-03-29,STR_005,PRD_08_HOME,Home,150,150,0,0,0,267,0,17,17,0
2025-03-30,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,419,0,25,25,0
2025-03-30,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,248,0,12,12,0
2025-03-30,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,6443,0,643,643,0
2025-03-30,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,3327,0,284,284,0
2025-03-30,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,499,0,69,69,0
2025-03-30,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,1047,0,56,56,0
2025-03-30,STR_001,PRD_07_HOME,Home,35,22.75,0.35,1,0,93,2,161,93,68
2025-03-30,STR_001,PRD_08_HOME,Home,150,150,0,0,0,490,0,33,33,0
2025-03-30,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,231,0,12,12,0
2025-03-30,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,137,0,17,17,0
2025-03-30,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5743,0,391,391,0
2025-03-30,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2343,0,209,209,0
2025-03-30,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,1059,0,62,62,0
2025-03-30,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,524,0,27,27,0
2025-03-30,STR_002,PRD_07_HOME,Home,35,35,0,0,0,1242,0,63,63,0
2025-03-30,STR_002,PRD_08_HOME,Home,150,117,0.22,1,0,334,0,37,37,0
2025-03-30,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,176,0,30,30,0
2025-03-30,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,172,0,13,13,0
2025-03-30,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,15008,0,526,526,0
2025-03-30,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,2222,0,273,273,0
2025-03-30,STR_003,PRD_05_FASH,Apparel,45,32.85,0.27,1,0,869,0,66,66,0
2025-03-30,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,79,2,35,35,0
2025-03-30,STR_003,PRD_07_HOME,Home,35,35,0,0,0,2045,0,82,,0
2025-03-30,STR_003,PRD_08_HOME,Home,150,150,0,0,0,250,0,22,22,0
2025-03-30,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,78,4,24,24,0
2025-03-30,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,155,0,16,16,0
2025-03-30,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,2202,0,676,676,0
2025-03-30,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3448,0,276,276,0
2025-03-30,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,915,0,57,57,0
2025-03-30,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,1296,0,32,32,0
2025-03-30,STR_004,PRD_07_HOME,Home,35,35,0,0,0,971,0,97,97,0
2025-03-30,STR_004,PRD_08_HOME,Home,150,150,0,0,0,138,0,28,28,0
2025-03-30,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,210,0,12,12,0
2025-03-30,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,278,0,9,9,0
2025-03-30,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,7587,0,444,444,0
2025-03-30,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2785,0,198,198,0
2025-03-30,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,0,0,56,0,56
2025-03-30,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,217,0,30,30,0
2025-03-30,STR_005,PRD_07_HOME,Home,35,22.75,0.35,1,0,1639,0,91,91,0
2025-03-30,STR_005,PRD_08_HOME,Home,150,150,0,0,0,250,0,27,27,0
2025-03-31,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,394,0,21,21,0
2025-03-31,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,236,0,11,11,0
2025-03-31,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5800,0,431,431,0
2025-03-31,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,3043,0,167,167,0
2025-03-31,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,430,0,61,61,0
2025-03-31,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,991,0,37,37,0
2025-03-31,STR_001,PRD_07_HOME,Home,35,35,0,0,0,652,0,105,105,0
2025-03-31,STR_001,PRD_08_HOME,Home,150,150,0,0,0,457,0,42,42,0
2025-03-31,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,219,0,13,13,0
2025-03-31,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,120,0,7,7,0
2025-03-31,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5352,0,270,270,0
2025-03-31,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2134,0,132,132,0
2025-03-31,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,997,0,42,42,0
2025-03-31,STR_002,PRD_06_FASH,Apparel,95,68.4,0.28,1,0,497,0,39,39,0
2025-03-31,STR_002,PRD_07_HOME,Home,35,25.2,0.28,1,0,1179,0,85,85,0
2025-03-31,STR_002,PRD_08_HOME,Home,150,150,0,0,0,297,0,21,21,0
2025-03-31,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,146,0,22,22,0
2025-03-31,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,159,0,5,5,0
2025-03-31,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,14482,0,307,307,0
2025-03-31,STR_003,PRD_04_GROC,Grocery,12,9.48,0.21,1,0,1949,0,181,181,0
2025-03-31,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,803,0,58,58,0
2025-03-31,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,44,4,30,30,0
2025-03-31,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1963,0,72,72,0
2025-03-31,STR_003,PRD_08_HOME,Home,150,150,0,0,0,228,0,23,23,0
2025-03-31,STR_004,PRD_01_ELEC,Electronics,299,299,0,0,0,54,7,28,28,0
2025-03-31,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,139,0,13,13,0
2025-03-31,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1526,0,420,420,0
2025-03-31,STR_004,PRD_04_GROC,Grocery,12,12,0,0,0,3172,0,171,171,0
2025-03-31,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,858,0,55,55,0
2025-03-31,STR_004,PRD_06_FASH,Apparel,95,95,0,0,0,1264,0,33,33,0
2025-03-31,STR_004,PRD_07_HOME,Home,35,35,0,0,0,874,0,91,91,0
2025-03-31,STR_004,PRD_08_HOME,Home,150,150,0,0,0,110,0,27,27,0
2025-03-31,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,198,0,18,18,0
2025-03-31,STR_005,PRD_02_ELEC,Electronics,599,509.15,0.15,1,0,269,0,11,11,0
2025-03-31,STR_005,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,7143,0,280,280,0
2025-03-31,STR_005,PRD_04_GROC,Grocery,12,12,0,0,0,2587,0,127,127,0
2025-03-31,STR_005,PRD_05_FASH,Apparel,45,45,0,0,0,735,0,34,34,0
2025-03-31,STR_005,PRD_06_FASH,Apparel,95,70.3,0.26,1,0,187,0,38,38,0
2025-03-31,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1548,0,52,52,0
2025-03-31,STR_005,PRD_08_HOME,Home,150,150,0,0,0,223,0,17,17,0
2025-04-01,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,373,0,26,26,0
2025-04-01,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,225,0,11,11,0
2025-04-01,STR_001,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,5369,0,367,367,0
2025-04-01,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2876,0,203,203,0
2025-04-01,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,842,0,59,59,0
2025-04-01,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,954,0,39,39,0
2025-04-01,STR_001,PRD_07_HOME,Home,35,35,0,0,0,1387,0,91,91,0
2025-04-01,STR_001,PRD_08_HOME,Home,150,150,0,0,0,415,0,28,28,0
2025-04-01,STR_002,PRD_01_ELEC,Electronics,299,257.14,0.14,1,0,206,0,26,26,0
2025-04-01,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,113,0,9,9,0
2025-04-01,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8524,0,282,282,0
2025-04-01,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,2002,0,148,148,0
2025-04-01,STR_002,PRD_05_FASH,Apparel,45,45,0,0,0,955,0,50,50,0
2025-04-01,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,458,0,28,28,0
2025-04-01,STR_002,PRD_07_HOME,Home,35,23.8,0.32,1,0,1094,0,117,117,0
2025-04-01,STR_002,PRD_08_HOME,Home,150,111,0.26,1,0,276,0,30,30,0
2025-04-01,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,124,0,25,25,0
2025-04-01,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,154,0,13,13,0
2025-04-01,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,14175,0,317,317,0
2025-04-01,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1768,0,161,161,0
2025-04-01,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,745,0,60,60,0
2025-04-01,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,320,0,44,44,0
2025-04-01,STR_003,PRD_07_HOME,Home,35,35,0,0,0,1891,0,84,84,0
2025-04-01,STR_003,PRD_08_HOME,Home,150,150,0,0,0,205,0,24,24,0
2025-04-01,STR_004,PRD_01_ELEC,Electronics,299,233.22,0.22,1,0,26,2,41,26,15
2025-04-01,STR_004,PRD_02_ELEC,Electronics,599,599,0,0,0,126,0,12,12,0
2025-04-01,STR_004,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,1106,3,385,385,0
2025-04-01,STR_004,PRD_04_GROC,Grocery,12,8.64,0.28,1,0,3001,0,242,242,0
2025-04-01,STR_004,PRD_05_FASH,Apparel,45,45,0,0,0,803,0,56,56,0
2025-04-01,STR_004,PRD_06_FASH,Apparel,95,82.65,0.13,1,0,1231,0,43,43,0
2025-04-01,STR_004,PRD_07_HOME,Home,35,35,0,0,0,783,0,87,87,0
2025-04-01,STR_004,PRD_08_HOME,Home,150,109.5,0.27,1,0,83,3,45,45,0
2025-04-01,STR_005,PRD_01_ELEC,Electronics,299,299,0,0,0,180,0,15,15,0
2025-04-01,STR_005,PRD_02_ELEC,Electronics,599,599,0,0,0,258,0,9,9,0
2025-04-01,STR_005,PRD_03_GROC,Grocery,4.5,3.735,0.17,1,0,6863,0,305,305,0
2025-04-01,STR_005,PRD_04_GROC,Grocery,12,8.88,0.26,1,0,2460,0,168,168,0
2025-04-01,STR_005,PRD_05_FASH,Apparel,45,29.25,0.35,1,0,701,0,69,69,0
2025-04-01,STR_005,PRD_06_FASH,Apparel,95,95,0,0,0,149,0,31,31,0
2025-04-01,STR_005,PRD_07_HOME,Home,35,35,0,0,0,1496,0,79,79,0
2025-04-01,STR_005,PRD_08_HOME,Home,150,150,0,0,0,206,0,24,24,0
2025-04-02,STR_001,PRD_01_ELEC,Electronics,299,299,0,0,0,347,0,15,15,0
2025-04-02,STR_001,PRD_02_ELEC,Electronics,599,599,0,0,0,214,0,11,11,0
2025-04-02,STR_001,PRD_03_GROC,Grocery,4.5,2.925,0.35,1,0,5002,0,447,447,0
2025-04-02,STR_001,PRD_04_GROC,Grocery,12,12,0,0,0,2673,0,176,176,0
2025-04-02,STR_001,PRD_05_FASH,Apparel,45,45,0,0,0,783,0,58,58,0
2025-04-02,STR_001,PRD_06_FASH,Apparel,95,95,0,0,0,915,0,37,,0
2025-04-02,STR_001,PRD_07_HOME,Home,35,35,0,0,0,2043,0,84,84,0
2025-04-02,STR_001,PRD_08_HOME,Home,150,150,0,0,0,387,0,33,33,0
2025-04-02,STR_002,PRD_01_ELEC,Electronics,299,299,0,0,0,180,0,12,12,0
2025-04-02,STR_002,PRD_02_ELEC,Electronics,599,599,0,0,0,104,0,12,12,0
2025-04-02,STR_002,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,8242,0,273,,0
2025-04-02,STR_002,PRD_04_GROC,Grocery,12,12,0,0,0,1854,0,142,142,0
2025-04-02,STR_002,PRD_05_FASH,Apparel,45,40.05,0.11,1,0,905,0,52,52,0
2025-04-02,STR_002,PRD_06_FASH,Apparel,95,95,0,0,0,430,0,24,24,0
2025-04-02,STR_002,PRD_07_HOME,Home,35,35,0,0,0,977,0,70,70,0
2025-04-02,STR_002,PRD_08_HOME,Home,150,150,0,0,0,246,0,20,20,0
2025-04-02,STR_003,PRD_01_ELEC,Electronics,299,299,0,0,0,99,0,21,21,0
2025-04-02,STR_003,PRD_02_ELEC,Electronics,599,599,0,0,0,141,0,7,7,0
2025-04-02,STR_003,PRD_03_GROC,Grocery,4.5,4.5,0,0,0,13858,0,336,336,0
2025-04-02,STR_003,PRD_04_GROC,Grocery,12,12,0,0,0,1607,0,142,142,0
2025-04-02,STR_003,PRD_05_FASH,Apparel,45,45,0,0,0,685,0,49,49,0
2025-04-02,STR_003,PRD_06_FASH,Apparel,95,95,0,0,0,276,0,28,28,0
2025-04-02,STR_003,PRD_07_HOME,Home,35,31.15,0.11,1,0,1807,0,91,91,0
2025-04-02,STR_003,PRD_08_HOME,Home,150,106.5,0.29,1,0,181,0,36,36,0
