purchase_order_id,store_id,product_id,category,supplier_id,order_date,expected_arrival_date,ordered_qty,planned_lead_time_days,cancelled_flag,data_origin
PO-SIM-0001615,S002,P0006,Clothing,SUP-01,2024-01-10,2024-01-13,81,3,False,simulation
PO-SIM-0001616,S002,P0010,Groceries,SUP-04,2024-01-10,2024-01-16,7,6,False,simulation
PO-SIM-0001617,S002,P0018,Clothing,SUP-01,2024-01-10,2024-01-13,16,3,True,simulation
PO-SIM-0001618,S003,P0003,Electronics,SUP-02,2024-01-10,2024-01-14,9,4,False,simulation
PO-SIM-0001619,S003,P0006,Toys,SUP-05,2024-01-10,2024-01-13,6,3,False,simulation
PO-SIM-0001620,S003,P0010,Groceries,SUP-04,2024-01-10,2024-01-16,25,6,False,simulation
PO-SIM-0001621,S003,P0012,Furniture,SUP-03,2024-01-10,2024-01-15,49,5,False,simulation
PO-SIM-0001622,S003,P0016,Electronics,SUP-02,2024-01-10,2024-01-14,43,4,False,simulation
PO-SIM-0001623,S004,P0005,Clothing,SUP-01,2024-01-10,2024-01-13,26,3,False,simulation
PO-SIM-0001624,S004,P0007,Groceries,SUP-04,2024-01-10,2024-01-16,64,6,False,simulation
PO-SIM-0001625,S004,P0008,Furniture,SUP-03,2024-01-10,2024-01-15,14,5,False,simulation
PO-SIM-0001626,S004,P0014,Furniture,SUP-03,2024-01-10,2024-01-15,38,5,False,simulation
PO-SIM-0001627,S004,P0017,Clothing,SUP-01,2024-01-10,2024-01-13,67,3,False,simulation
PO-SIM-0001628,S004,P0019,Clothing,SUP-01,2024-01-10,2024-01-13,61,3,False,simulation
PO-SIM-0001629,S004,P0020,Furniture,SUP-03,2024-01-10,2024-01-15,2,5,False,simulation
PO-SIM-0001630,S005,P0004,Groceries,SUP-04,2024-01-10,2024-01-16,9,6,False,simulation
PO-SIM-0001631,S005,P0005,Groceries,SUP-04,2024-01-10,2024-01-16,82,6,False,simulation
PO-SIM-0001632,S005,P0007,Groceries,SUP-04,2024-01-10,2024-01-16,121,6,False,simulation
PO-SIM-0001633,S005,P0012,Furniture,SUP-03,2024-01-10,2024-01-15,75,5,False,simulation
PO-SIM-0001634,S005,P0013,Groceries,SUP-04,2024-01-10,2024-01-16,23,6,False,simulation
PO-SIM-0001635,S005,P0017,Toys,SUP-05,2024-01-10,2024-01-13,22,3,False,simulation
PO-SIM-0001636,S005,P0018,Clothing,SUP-01,2024-01-10,2024-01-13,33,3,False,simulation
PO-SIM-0001637,S001,P0006,Toys,SUP-05,2024-01-11,2024-01-14,87,3,False,simulation
PO-SIM-0001638,S001,P0007,Groceries,SUP-04,2024-01-11,2024-01-17,43,6,False,simulation
PO-SIM-0001639,S001,P0008,Electronics,SUP-02,2024-01-11,2024-01-15,46,4,False,simulation
PO-SIM-0001640,S001,P0009,Clothing,SUP-01,2024-01-11,2024-01-14,81,3,False,simulation
PO-SIM-0001641,S001,P0016,Groceries,SUP-04,2024-01-11,2024-01-17,76,6,False,simulation
PO-SIM-0001642,S001,P0017,Toys,SUP-05,2024-01-11,2024-01-14,57,3,False,simulation
PO-SIM-0001643,S001,P0018,Groceries,SUP-04,2024-01-11,2024-01-17,42,6,False,simulation
PO-SIM-0001644,S002,P0002,Toys,SUP-05,2024-01-11,2024-01-14,12,3,False,simulation
PO-SIM-0001645,S002,P0006,Clothing,SUP-01,2024-01-11,2024-01-14,24,3,False,simulation
PO-SIM-0001646,S002,P0008,Groceries,SUP-04,2024-01-11,2024-01-17,116,6,False,simulation
PO-SIM-0001647,S002,P0010,Groceries,SUP-04,2024-01-11,2024-01-17,41,6,False,simulation
PO-SIM-0001648,S002,P0011,Groceries,SUP-04,2024-01-11,2024-01-17,42,6,False,simulation
PO-SIM-0001649,S002,P0014,Electronics,SUP-02,2024-01-11,2024-01-15,44,4,False,simulation
PO-SIM-0001650,S002,P0018,Clothing,SUP-01,2024-01-11,2024-01-14,25,3,False,simulation
PO-SIM-0001651,S003,P0003,Electronics,SUP-02,2024-01-11,2024-01-15,18,4,False,simulation
PO-SIM-0001652,S003,P0006,Toys,SUP-05,2024-01-11,2024-01-14,63,3,False,simulation
PO-SIM-0001653,S003,P0009,Groceries,SUP-04,2024-01-11,2024-01-17,100,6,False,simulation
PO-SIM-0001654,S003,P0011,Electronics,SUP-02,2024-01-11,2024-01-15,81,4,False,simulation
PO-SIM-0001655,S003,P0017,Furniture,SUP-03,2024-01-11,2024-01-16,71,5,False,simulation
PO-SIM-0001656,S003,P0019,Groceries,SUP-04,2024-01-11,2024-01-17,102,6,False,simulation
PO-SIM-0001657,S004,P0002,Groceries,SUP-04,2024-01-11,2024-01-17,57,6,False,simulation
PO-SIM-0001658,S004,P0005,Clothing,SUP-01,2024-01-11,2024-01-14,24,3,False,simulation
PO-SIM-0001659,S004,P0008,Furniture,SUP-03,2024-01-11,2024-01-16,35,5,False,simulation
PO-SIM-0001660,S004,P0010,Groceries,SUP-04,2024-01-11,2024-01-17,89,6,False,simulation
PO-SIM-0001661,S004,P0012,Electronics,SUP-02,2024-01-11,2024-01-15,174,4,False,simulation
PO-SIM-0001662,S004,P0018,Furniture,SUP-03,2024-01-11,2024-01-16,53,5,False,simulation
PO-SIM-0001663,S004,P0019,Clothing,SUP-01,2024-01-11,2024-01-14,51,3,False,simulation
PO-SIM-0001664,S005,P0004,Groceries,SUP-04,2024-01-11,2024-01-17,33,6,False,simulation
PO-SIM-0001665,S005,P0008,Groceries,SUP-04,2024-01-11,2024-01-17,66,6,False,simulation
PO-SIM-0001666,S005,P0018,Clothing,SUP-01,2024-01-11,2024-01-14,66,3,False,simulation
PO-SIM-0001667,S001,P0004,Electronics,SUP-02,2024-01-12,2024-01-16,53,4,False,simulation
PO-SIM-0001668,S001,P0012,Groceries,SUP-04,2024-01-12,2024-01-18,40,6,False,simulation
PO-SIM-0001669,S001,P0013,Toys,SUP-05,2024-01-12,2024-01-15,25,3,False,simulation
PO-SIM-0001670,S001,P0015,Toys,SUP-05,2024-01-12,2024-01-15,71,3,False,simulation
PO-SIM-0001671,S001,P0017,Toys,SUP-05,2024-01-12,2024-01-15,48,3,False,simulation
PO-SIM-0001672,S001,P0018,Groceries,SUP-04,2024-01-12,2024-01-18,16,6,False,simulation
PO-SIM-0001673,S001,P0019,Furniture,SUP-03,2024-01-12,2024-01-17,28,5,False,simulation
PO-SIM-0001674,S002,P0003,Groceries,SUP-04,2024-01-12,2024-01-18,37,6,False,simulation
PO-SIM-0001675,S002,P0006,Clothing,SUP-01,2024-01-12,2024-01-15,73,3,False,simulation
PO-SIM-0001676,S002,P0007,Toys,SUP-05,2024-01-12,2024-01-15,29,3,False,simulation
PO-SIM-0001677,S002,P0010,Groceries,SUP-04,2024-01-12,2024-01-18,42,6,False,simulation
PO-SIM-0001678,S002,P0012,Electronics,SUP-02,2024-01-12,2024-01-16,66,4,False,simulation
PO-SIM-0001679,S002,P0014,Electronics,SUP-02,2024-01-12,2024-01-16,122,4,False,simulation
PO-SIM-0001680,S002,P0018,Clothing,SUP-01,2024-01-12,2024-01-15,91,3,False,simulation
PO-SIM-0001681,S003,P0001,Toys,SUP-05,2024-01-12,2024-01-15,4,3,False,simulation
PO-SIM-0001682,S003,P0002,Groceries,SUP-04,2024-01-12,2024-01-18,72,6,False,simulation
PO-SIM-0001683,S003,P0004,Groceries,SUP-04,2024-01-12,2024-01-18,126,6,False,simulation
PO-SIM-0001684,S003,P0006,Toys,SUP-05,2024-01-12,2024-01-15,58,3,False,simulation
PO-SIM-0001685,S003,P0007,Groceries,SUP-04,2024-01-12,2024-01-18,16,6,False,simulation
PO-SIM-0001686,S003,P0010,Groceries,SUP-04,2024-01-12,2024-01-18,42,6,False,simulation
PO-SIM-0001687,S003,P0011,Electronics,SUP-02,2024-01-12,2024-01-16,37,4,False,simulation
PO-SIM-0001688,S003,P0015,Groceries,SUP-04,2024-01-12,2024-01-18,97,6,False,simulation
PO-SIM-0001689,S003,P0017,Furniture,SUP-03,2024-01-12,2024-01-17,105,5,False,simulation
PO-SIM-0001690,S003,P0019,Groceries,SUP-04,2024-01-12,2024-01-18,9,6,False,simulation
PO-SIM-0001691,S004,P0001,Groceries,SUP-04,2024-01-12,2024-01-18,133,6,False,simulation
PO-SIM-0001692,S004,P0005,Clothing,SUP-01,2024-01-12,2024-01-15,16,3,False,simulation
PO-SIM-0001693,S004,P0014,Furniture,SUP-03,2024-01-12,2024-01-17,30,5,False,simulation
PO-SIM-0001694,S004,P0018,Furniture,SUP-03,2024-01-12,2024-01-17,46,5,False,simulation
PO-SIM-0001695,S005,P0004,Groceries,SUP-04,2024-01-12,2024-01-18,39,6,False,simulation
PO-SIM-0001696,S005,P0009,Groceries,SUP-04,2024-01-12,2024-01-18,83,6,False,simulation
PO-SIM-0001697,S005,P0011,Electronics,SUP-02,2024-01-12,2024-01-16,11,4,False,simulation
PO-SIM-0001698,S005,P0014,Furniture,SUP-03,2024-01-12,2024-01-17,34,5,False,simulation
PO-SIM-0001699,S005,P0018,Clothing,SUP-01,2024-01-12,2024-01-15,71,3,False,simulation
PO-SIM-0001700,S005,P0020,Toys,SUP-05,2024-01-12,2024-01-15,59,3,False,simulation
PO-SIM-0001701,S001,P0007,Groceries,SUP-04,2024-01-13,2024-01-19,38,6,False,simulation
PO-SIM-0001702,S001,P0009,Clothing,SUP-01,2024-01-13,2024-01-16,75,3,False,simulation
PO-SIM-0001703,S001,P0013,Toys,SUP-05,2024-01-13,2024-01-16,53,3,False,simulation
PO-SIM-0001704,S001,P0015,Toys,SUP-05,2024-01-13,2024-01-16,51,3,False,simulation
PO-SIM-0001705,S001,P0017,Toys,SUP-05,2024-01-13,2024-01-16,69,3,False,simulation
PO-SIM-0001706,S001,P0019,Furniture,SUP-03,2024-01-13,2024-01-18,17,5,False,simulation
PO-SIM-0001707,S002,P0006,Clothing,SUP-01,2024-01-13,2024-01-16,12,3,False,simulation
PO-SIM-0001708,S002,P0008,Groceries,SUP-04,2024-01-13,2024-01-19,26,6,False,simulation
PO-SIM-0001709,S003,P0004,Groceries,SUP-04,2024-01-13,2024-01-19,208,6,False,simulation
PO-SIM-0001710,S003,P0006,Toys,SUP-05,2024-01-13,2024-01-16,16,3,False,simulation
PO-SIM-0001711,S003,P0009,Groceries,SUP-04,2024-01-13,2024-01-19,97,6,False,simulation
PO-SIM-0001712,S003,P0010,Groceries,SUP-04,2024-01-13,2024-01-19,23,6,False,simulation
PO-SIM-0001713,S004,P0005,Clothing,SUP-01,2024-01-13,2024-01-16,53,3,False,simulation
PO-SIM-0001714,S004,P0007,Groceries,SUP-04,2024-01-13,2024-01-19,76,6,False,simulation
PO-SIM-0001715,S004,P0012,Electronics,SUP-02,2024-01-13,2024-01-17,146,4,False,simulation
PO-SIM-0001716,S004,P0017,Clothing,SUP-01,2024-01-13,2024-01-16,82,3,False,simulation
PO-SIM-0001717,S004,P0018,Furniture,SUP-03,2024-01-13,2024-01-18,46,5,False,simulation
PO-SIM-0001718,S004,P0019,Clothing,SUP-01,2024-01-13,2024-01-16,80,3,False,simulation
PO-SIM-0001719,S004,P0020,Furniture,SUP-03,2024-01-13,2024-01-18,4,5,False,simulation
PO-SIM-0001720,S005,P0001,Groceries,SUP-04,2024-01-13,2024-01-19,21,6,False,simulation
PO-SIM-0001721,S005,P0003,Toys,SUP-05,2024-01-13,2024-01-16,62,3,False,simulation
PO-SIM-0001722,S005,P0006,Groceries,SUP-04,2024-01-13,2024-01-19,51,6,False,simulation
PO-SIM-0001723,S005,P0008,Groceries,SUP-04,2024-01-13,2024-01-19,16,6,False,simulation
PO-SIM-0001724,S005,P0010,Groceries,SUP-04,2024-01-13,2024-01-19,82,6,False,simulation
PO-SIM-0001725,S005,P0015,Groceries,SUP-04,2024-01-13,2024-01-19,164,6,False,simulation
PO-SIM-0001726,S005,P0017,Toys,SUP-05,2024-01-13,2024-01-16,55,3,False,simulation
PO-SIM-0001727,S005,P0018,Clothing,SUP-01,2024-01-13,2024-01-16,80,3,False,simulation
PO-SIM-0001728,S005,P0019,Furniture,SUP-03,2024-01-13,2024-01-18,5,5,False,simulation
PO-SIM-0001729,S005,P0020,Toys,SUP-05,2024-01-13,2024-01-16,56,3,False,simulation
PO-SIM-0001730,S001,P0002,Clothing,SUP-01,2024-01-14,2024-01-17,37,3,False,simulation
PO-SIM-0001731,S001,P0004,Electronics,SUP-02,2024-01-14,2024-01-18,25,4,False,simulation
PO-SIM-0001732,S001,P0008,Electronics,SUP-02,2024-01-14,2024-01-18,27,4,False,simulation
PO-SIM-0001733,S001,P0016,Groceries,SUP-04,2024-01-14,2024-01-20,101,6,False,simulation
PO-SIM-0001734,S001,P0020,Furniture,SUP-03,2024-01-14,2024-01-19,25,5,False,simulation
PO-SIM-0001735,S002,P0006,Clothing,SUP-01,2024-01-14,2024-01-17,21,3,False,simulation
PO-SIM-0001736,S002,P0008,Groceries,SUP-04,2024-01-14,2024-01-20,40,6,False,simulation
PO-SIM-0001737,S002,P0018,Clothing,SUP-01,2024-01-14,2024-01-17,53,3,False,simulation
PO-SIM-0001738,S002,P0019,Clothing,SUP-01,2024-01-14,2024-01-17,63,3,False,simulation
PO-SIM-0001739,S003,P0006,Toys,SUP-05,2024-01-14,2024-01-17,14,3,False,simulation
PO-SIM-0001740,S003,P0008,Clothing,SUP-01,2024-01-14,2024-01-17,82,3,False,simulation
PO-SIM-0001741,S003,P0009,Groceries,SUP-04,2024-01-14,2024-01-20,31,6,False,simulation
PO-SIM-0001742,S003,P0010,Groceries,SUP-04,2024-01-14,2024-01-20,21,6,False,simulation
PO-SIM-0001743,S004,P0002,Groceries,SUP-04,2024-01-14,2024-01-20,51,6,False,simulation
PO-SIM-0001744,S004,P0008,Furniture,SUP-03,2024-01-14,2024-01-19,10,5,False,simulation
PO-SIM-0001745,S005,P0001,Groceries,SUP-04,2024-01-14,2024-01-20,96,6,False,simulation
PO-SIM-0001746,S005,P0003,Toys,SUP-05,2024-01-14,2024-01-17,32,3,False,simulation
PO-SIM-0001747,S005,P0004,Groceries,SUP-04,2024-01-14,2024-01-20,105,6,False,simulation
PO-SIM-0001748,S005,P0007,Groceries,SUP-04,2024-01-14,2024-01-20,56,6,False,simulation
PO-SIM-0001749,S005,P0009,Groceries,SUP-04,2024-01-14,2024-01-20,5,6,False,simulation
PO-SIM-0001750,S005,P0020,Toys,SUP-05,2024-01-14,2024-01-17,7,3,False,simulation
PO-SIM-0001751,S001,P0002,Clothing,SUP-01,2024-01-15,2024-01-18,71,3,False,simulation
PO-SIM-0001752,S001,P0008,Electronics,SUP-02,2024-01-15,2024-01-19,50,4,False,simulation
PO-SIM-0001753,S001,P0009,Clothing,SUP-01,2024-01-15,2024-01-18,18,3,False,simulation
PO-SIM-0001754,S001,P0016,Groceries,SUP-04,2024-01-15,2024-01-21,218,6,False,simulation
PO-SIM-0001755,S002,P0008,Groceries,SUP-04,2024-01-15,2024-01-21,30,6,False,simulation
PO-SIM-0001756,S002,P0009,Groceries,SUP-04,2024-01-15,2024-01-21,21,6,False,simulation
PO-SIM-0001757,S002,P0012,Electronics,SUP-02,2024-01-15,2024-01-19,41,4,False,simulation
PO-SIM-0001758,S002,P0016,Clothing,SUP-01,2024-01-15,2024-01-18,40,3,False,simulation
PO-SIM-0001759,S002,P0019,Clothing,SUP-01,2024-01-15,2024-01-18,136,3,False,simulation
PO-SIM-0001760,S003,P0001,Toys,SUP-05,2024-01-15,2024-01-18,54,3,False,simulation
PO-SIM-0001761,S003,P0006,Toys,SUP-05,2024-01-15,2024-01-18,2,3,False,simulation
PO-SIM-0001762,S003,P0009,Groceries,SUP-04,2024-01-15,2024-01-21,71,6,False,simulation
PO-SIM-0001763,S003,P0010,Groceries,SUP-04,2024-01-15,2024-01-21,36,6,False,simulation
PO-SIM-0001764,S003,P0016,Electronics,SUP-02,2024-01-15,2024-01-19,101,4,False,simulation
PO-SIM-0001765,S003,P0019,Groceries,SUP-04,2024-01-15,2024-01-21,29,6,False,simulation
PO-SIM-0001766,S004,P0002,Groceries,SUP-04,2024-01-15,2024-01-21,205,6,False,simulation
PO-SIM-0001767,S004,P0005,Clothing,SUP-01,2024-01-15,2024-01-18,24,3,False,simulation
PO-SIM-0001768,S004,P0012,Electronics,SUP-02,2024-01-15,2024-01-19,49,4,False,simulation
PO-SIM-0001769,S004,P0015,Furniture,SUP-03,2024-01-15,2024-01-20,23,5,False,simulation
PO-SIM-0001770,S004,P0017,Clothing,SUP-01,2024-01-15,2024-01-18,16,3,False,simulation
PO-SIM-0001771,S005,P0003,Toys,SUP-05,2024-01-15,2024-01-18,17,3,False,simulation
PO-SIM-0001772,S005,P0004,Groceries,SUP-04,2024-01-15,2024-01-21,26,6,False,simulation
PO-SIM-0001773,S005,P0018,Clothing,SUP-01,2024-01-15,2024-01-18,60,3,False,simulation
PO-SIM-0001774,S001,P0002,Clothing,SUP-01,2024-01-16,2024-01-19,74,3,False,simulation
PO-SIM-0001775,S001,P0008,Electronics,SUP-02,2024-01-16,2024-01-20,46,4,False,simulation
PO-SIM-0001776,S001,P0009,Clothing,SUP-01,2024-01-16,2024-01-19,121,3,False,simulation
PO-SIM-0001777,S001,P0013,Toys,SUP-05,2024-01-16,2024-01-19,90,3,False,simulation
PO-SIM-0001778,S001,P0015,Toys,SUP-05,2024-01-16,2024-01-19,27,3,False,simulation
PO-SIM-0001779,S001,P0017,Toys,SUP-05,2024-01-16,2024-01-19,2,3,False,simulation
PO-SIM-0001780,S001,P0019,Furniture,SUP-03,2024-01-16,2024-01-21,23,5,False,simulation
PO-SIM-0001781,S002,P0006,Clothing,SUP-01,2024-01-16,2024-01-19,45,3,False,simulation
PO-SIM-0001782,S002,P0008,Groceries,SUP-04,2024-01-16,2024-01-22,26,6,False,simulation
PO-SIM-0001783,S002,P0011,Groceries,SUP-04,2024-01-16,2024-01-22,21,6,False,simulation
PO-SIM-0001784,S003,P0003,Electronics,SUP-02,2024-01-16,2024-01-20,43,4,False,simulation
PO-SIM-0001785,S003,P0006,Toys,SUP-05,2024-01-16,2024-01-19,7,3,False,simulation
PO-SIM-0001786,S003,P0009,Groceries,SUP-04,2024-01-16,2024-01-22,36,6,False,simulation
PO-SIM-0001787,S003,P0010,Groceries,SUP-04,2024-01-16,2024-01-22,35,6,False,simulation
PO-SIM-0001788,S003,P0014,Groceries,SUP-04,2024-01-16,2024-01-22,143,6,False,simulation
PO-SIM-0001789,S004,P0005,Clothing,SUP-01,2024-01-16,2024-01-19,20,3,False,simulation
PO-SIM-0001790,S004,P0007,Groceries,SUP-04,2024-01-16,2024-01-22,16,6,False,simulation
PO-SIM-0001791,S004,P0008,Furniture,SUP-03,2024-01-16,2024-01-21,8,5,False,simulation
PO-SIM-0001792,S004,P0009,Clothing,SUP-01,2024-01-16,2024-01-19,35,3,False,simulation
PO-SIM-0001793,S004,P0012,Electronics,SUP-02,2024-01-16,2024-01-20,14,4,False,simulation
PO-SIM-0001794,S004,P0013,Groceries,SUP-04,2024-01-16,2024-01-22,24,6,False,simulation
PO-SIM-0001795,S005,P0003,Toys,SUP-05,2024-01-16,2024-01-19,47,3,False,simulation
PO-SIM-0001796,S005,P0004,Groceries,SUP-04,2024-01-16,2024-01-22,50,6,False,simulation
PO-SIM-0001797,S005,P0010,Groceries,SUP-04,2024-01-16,2024-01-22,5,6,False,simulation
PO-SIM-0001798,S005,P0011,Electronics,SUP-02,2024-01-16,2024-01-20,51,4,False,simulation
PO-SIM-0001799,S005,P0018,Clothing,SUP-01,2024-01-16,2024-01-19,31,3,False,simulation
PO-SIM-0001800,S005,P0020,Toys,SUP-05,2024-01-16,2024-01-19,22,3,False,simulation
PO-SIM-0001801,S001,P0008,Electronics,SUP-02,2024-01-17,2024-01-21,23,4,False,simulation
PO-SIM-0001802,S001,P0013,Toys,SUP-05,2024-01-17,2024-01-20,20,3,False,simulation
PO-SIM-0001803,S001,P0015,Toys,SUP-05,2024-01-17,2024-01-20,44,3,False,simulation
PO-SIM-0001804,S001,P0017,Toys,SUP-05,2024-01-17,2024-01-20,83,3,False,simulation
PO-SIM-0001805,S001,P0019,Furniture,SUP-03,2024-01-17,2024-01-22,45,5,False,simulation
PO-SIM-0001806,S002,P0007,Toys,SUP-05,2024-01-17,2024-01-20,4,3,False,simulation
PO-SIM-0001807,S002,P0008,Groceries,SUP-04,2024-01-17,2024-01-23,26,6,False,simulation
PO-SIM-0001808,S002,P0009,Groceries,SUP-04,2024-01-17,2024-01-23,88,6,False,simulation
PO-SIM-0001809,S002,P0010,Groceries,SUP-04,2024-01-17,2024-01-23,104,6,False,simulation
PO-SIM-0001810,S002,P0011,Groceries,SUP-04,2024-01-17,2024-01-23,150,6,False,simulation
PO-SIM-0001811,S002,P0013,Groceries,SUP-04,2024-01-17,2024-01-23,52,6,False,simulation
PO-SIM-0001812,S002,P0018,Clothing,SUP-01,2024-01-17,2024-01-20,67,3,False,simulation
PO-SIM-0001813,S003,P0009,Groceries,SUP-04,2024-01-17,2024-01-23,26,6,False,simulation
PO-SIM-0001814,S003,P0011,Electronics,SUP-02,2024-01-17,2024-01-21,50,4,False,simulation
PO-SIM-0001815,S003,P0013,Groceries,SUP-04,2024-01-17,2024-01-23,45,6,False,simulation
PO-SIM-0001816,S003,P0019,Groceries,SUP-04,2024-01-17,2024-01-23,6,6,False,simulation
PO-SIM-0001817,S004,P0005,Clothing,SUP-01,2024-01-17,2024-01-20,9,3,False,simulation
PO-SIM-0001818,S004,P0012,Electronics,SUP-02,2024-01-17,2024-01-21,27,4,False,simulation
PO-SIM-0001819,S005,P0002,Electronics,SUP-02,2024-01-17,2024-01-21,60,4,False,simulation
PO-SIM-0001820,S005,P0003,Toys,SUP-05,2024-01-17,2024-01-20,8,3,False,simulation
PO-SIM-0001821,S005,P0004,Groceries,SUP-04,2024-01-17,2024-01-23,12,6,False,simulation
PO-SIM-0001822,S005,P0005,Groceries,SUP-04,2024-01-17,2024-01-23,84,6,False,simulation
PO-SIM-0001823,S005,P0013,Groceries,SUP-04,2024-01-17,2024-01-23,97,6,False,simulation
PO-SIM-0001824,S005,P0017,Toys,SUP-05,2024-01-17,2024-01-20,32,3,False,simulation
PO-SIM-0001825,S005,P0018,Clothing,SUP-01,2024-01-17,2024-01-20,83,3,False,simulation
PO-SIM-0001826,S005,P0020,Toys,SUP-05,2024-01-17,2024-01-20,22,3,False,simulation
PO-SIM-0001827,S001,P0004,Electronics,SUP-02,2024-01-18,2024-01-22,69,4,False,simulation
PO-SIM-0001828,S001,P0006,Toys,SUP-05,2024-01-18,2024-01-21,21,3,False,simulation
PO-SIM-0001829,S001,P0008,Electronics,SUP-02,2024-01-18,2024-01-22,129,4,False,simulation
PO-SIM-0001830,S001,P0009,Clothing,SUP-01,2024-01-18,2024-01-21,95,3,False,simulation
PO-SIM-0001831,S001,P0012,Groceries,SUP-04,2024-01-18,2024-01-24,112,6,False,simulation
PO-SIM-0001832,S001,P0015,Toys,SUP-05,2024-01-18,2024-01-21,29,3,False,simulation
PO-SIM-0001833,S001,P0017,Toys,SUP-05,2024-01-18,2024-01-21,37,3,False,simulation
PO-SIM-0001834,S001,P0019,Furniture,SUP-03,2024-01-18,2024-01-23,28,5,False,simulation
PO-SIM-0001835,S002,P0001,Groceries,SUP-04,2024-01-18,2024-01-24,20,6,False,simulation
PO-SIM-0001836,S002,P0006,Clothing,SUP-01,2024-01-18,2024-01-21,25,3,False,simulation
PO-SIM-0001837,S002,P0008,Groceries,SUP-04,2024-01-18,2024-01-24,122,6,True,simulation
PO-SIM-0001838,S002,P0010,Groceries,SUP-04,2024-01-18,2024-01-24,4,6,False,simulation
PO-SIM-0001839,S002,P0013,Groceries,SUP-04,2024-01-18,2024-01-24,145,6,False,simulation
PO-SIM-0001840,S002,P0016,Clothing,SUP-01,2024-01-18,2024-01-21,47,3,False,simulation
PO-SIM-0001841,S002,P0018,Clothing,SUP-01,2024-01-18,2024-01-21,63,3,False,simulation
PO-SIM-0001842,S003,P0001,Toys,SUP-05,2024-01-18,2024-01-21,69,3,False,simulation
PO-SIM-0001843,S003,P0003,Electronics,SUP-02,2024-01-18,2024-01-22,4,4,False,simulation
PO-SIM-0001844,S003,P0011,Electronics,SUP-02,2024-01-18,2024-01-22,122,4,False,simulation
PO-SIM-0001845,S003,P0019,Groceries,SUP-04,2024-01-18,2024-01-24,65,6,False,simulation
PO-SIM-0001846,S004,P0005,Clothing,SUP-01,2024-01-18,2024-01-21,10,3,False,simulation
PO-SIM-0001847,S004,P0006,Groceries,SUP-04,2024-01-18,2024-01-24,38,6,False,simulation
PO-SIM-0001848,S004,P0012,Electronics,SUP-02,2024-01-18,2024-01-22,21,4,False,simulation
PO-SIM-0001849,S004,P0013,Groceries,SUP-04,2024-01-18,2024-01-24,3,6,False,simulation
PO-SIM-0001850,S004,P0016,Furniture,SUP-03,2024-01-18,2024-01-23,16,5,False,simulation
PO-SIM-0001851,S004,P0019,Clothing,SUP-01,2024-01-18,2024-01-21,9,3,False,simulation
PO-SIM-0001852,S005,P0004,Groceries,SUP-04,2024-01-18,2024-01-24,74,6,False,simulation
PO-SIM-0001853,S005,P0016,Toys,SUP-05,2024-01-18,2024-01-21,52,3,False,simulation
PO-SIM-0001854,S005,P0017,Toys,SUP-05,2024-01-18,2024-01-21,57,3,False,simulation
PO-SIM-0001855,S005,P0020,Toys,SUP-05,2024-01-18,2024-01-21,63,3,False,simulation
PO-SIM-0001856,S001,P0005,Groceries,SUP-04,2024-01-19,2024-01-25,25,6,False,simulation
PO-SIM-0001857,S001,P0006,Toys,SUP-05,2024-01-19,2024-01-22,41,3,False,simulation
PO-SIM-0001858,S002,P0006,Clothing,SUP-01,2024-01-19,2024-01-22,7,3,False,simulation
PO-SIM-0001859,S002,P0008,Groceries,SUP-04,2024-01-19,2024-01-25,28,6,False,simulation
PO-SIM-0001860,S002,P0016,Clothing,SUP-01,2024-01-19,2024-01-22,30,3,False,simulation
PO-SIM-0001861,S002,P0018,Clothing,SUP-01,2024-01-19,2024-01-22,61,3,False,simulation
PO-SIM-0001862,S003,P0003,Electronics,SUP-02,2024-01-19,2024-01-23,21,4,False,simulation
PO-SIM-0001863,S004,P0005,Clothing,SUP-01,2024-01-19,2024-01-22,72,3,False,simulation
PO-SIM-0001864,S004,P0006,Groceries,SUP-04,2024-01-19,2024-01-25,119,6,False,simulation
PO-SIM-0001865,S004,P0014,Furniture,SUP-03,2024-01-19,2024-01-24,51,5,False,simulation
PO-SIM-0001866,S004,P0017,Clothing,SUP-01,2024-01-19,2024-01-22,58,3,False,simulation
PO-SIM-0001867,S005,P0001,Groceries,SUP-04,2024-01-19,2024-01-25,18,6,False,simulation
PO-SIM-0001868,S005,P0003,Toys,SUP-05,2024-01-19,2024-01-22,14,3,False,simulation
PO-SIM-0001869,S005,P0004,Groceries,SUP-04,2024-01-19,2024-01-25,9,6,False,simulation
PO-SIM-0001870,S005,P0010,Groceries,SUP-04,2024-01-19,2024-01-25,44,6,False,simulation
PO-SIM-0001871,S005,P0018,Clothing,SUP-01,2024-01-19,2024-01-22,76,3,False,simulation
PO-SIM-0001872,S001,P0002,Clothing,SUP-01,2024-01-20,2024-01-23,42,3,False,simulation
PO-SIM-0001873,S001,P0008,Electronics,SUP-02,2024-01-20,2024-01-24,57,4,False,simulation
PO-SIM-0001874,S001,P0009,Clothing,SUP-01,2024-01-20,2024-01-23,72,3,False,simulation
PO-SIM-0001875,S001,P0013,Toys,SUP-05,2024-01-20,2024-01-23,5,3,False,simulation
PO-SIM-0001876,S001,P0014,Groceries,SUP-04,2024-01-20,2024-01-26,7,6,False,simulation
PO-SIM-0001877,S001,P0015,Toys,SUP-05,2024-01-20,2024-01-23,93,3,False,simulation
